"SET","454545.47"
"GET","438596.50"
"INCR","452488.69"
"LPUSH","427350.44"
"RPUSH","420168.06"
"LPOP","390624.97"
"RPOP","370370.34"
"SADD","370370.34"
"HSET","387596.91"
"SPOP","497512.44"
"LPUSH (needed to benchmark LRANGE)","359712.22"
"LRANGE_100 (first 100 elements)","106157.12"
"LRANGE_300 (first 300 elements)","24667.00"
"LRANGE_500 (first 450 elements)","18800.53"
"LRANGE_600 (first 600 elements)","14134.28"
"MSET (10 keys)","181818.17"
