"SET","284900.28"
"GET","294985.25"
"INCR","210526.31"
"LPUSH","215982.72"
"RPUSH","236406.61"
"LPOP","235294.11"
"RPOP","237529.69"
"SADD","222222.23"
"HSET","225733.64"
"SPOP","289017.34"
"LPUSH (needed to benchmark LRANGE)","233100.23"
"LRANGE_100 (first 100 elements)","25575.45"
"LRANGE_300 (first 300 elements)","9403.80"
"LRANGE_500 (first 450 elements)","5742.51"
"LRANGE_600 (first 600 elements)","4553.32"
"MSET (10 keys)","130378.09"
