"SET","333333.34"
"GET","526315.81"
"INCR","384615.38"
"LPUSH","370370.38"
"RPUSH","384615.38"
"LPOP","384615.38"
"RPOP","434782.59"
"SADD","357142.84"
"HSET","400000.00"
"SPOP","500000.00"
"LPUSH (needed to benchmark LRANGE)","416666.66"
"LRANGE_100 (first 100 elements)","28409.09"
"LRANGE_300 (first 300 elements)","9157.51"
"LRANGE_500 (first 450 elements)","5221.93"
"LRANGE_600 (first 600 elements)","3901.68"
"MSET (10 keys)","11600.93"
