"SET","344827.59"
"GET","526315.81"
"INCR","400000.00"
"LPUSH","400000.00"
"RPUSH","384615.38"
"LPOP","357142.84"
"RPOP","526315.81"
"SADD","400000.00"
"HSET","357142.84"
"SPOP","500000.00"
"LPUSH (needed to benchmark LRANGE)","416666.66"
"LRANGE_100 (first 100 elements)","28818.44"
"LRANGE_300 (first 300 elements)","9132.42"
"LRANGE_500 (first 450 elements)","5208.33"
"LRANGE_600 (first 600 elements)","3924.65"
"MSET (10 keys)","11547.34"
