"SET","416666.66"
"GET","833333.31"
"INCR","1000000.00"
"LPUSH","714285.69"
"RPUSH","833333.31"
"LPOP","833333.31"
"RPOP","909090.94"
"SADD","909090.94"
"HSET","833333.31"
"SPOP","1000000.00"
"LPUSH (needed to benchmark LRANGE)","454545.47"
"LRANGE_100 (first 100 elements)","51282.05"
"LRANGE_300 (first 300 elements)","12886.60"
"LRANGE_500 (first 450 elements)","7704.16"
"LRANGE_600 (first 600 elements)","6161.43"
"MSET (10 keys)","125000.00"
