"SET","452488.69"
"GET","546448.06"
"INCR","505050.50"
"LPUSH","352112.66"
"RPUSH","401606.44"
"LPOP","390624.97"
"RPOP","458715.59"
"SADD","505050.50"
"HSET","381679.41"
"SPOP","529100.56"
"LPUSH (needed to benchmark LRANGE)","370370.34"
"LRANGE_100 (first 100 elements)","81900.09"
"LRANGE_300 (first 300 elements)","25419.42"
"LRANGE_500 (first 450 elements)","20321.07"
"LRANGE_600 (first 600 elements)","13974.29"
"MSET (10 keys)","196078.44"
