"SET","344827.59"
"GET","833333.31"
"INCR","1000000.00"
"LPUSH","714285.69"
"RPUSH","769230.75"
"LPOP","714285.69"
"RPOP","769230.75"
"SADD","833333.31"
"HSET","500000.00"
"SPOP","714285.69"
"LPUSH (needed to benchmark LRANGE)","714285.69"
"LRANGE_100 (first 100 elements)","44444.45"
"LRANGE_300 (first 300 elements)","12953.37"
"LRANGE_500 (first 450 elements)","8058.02"
"LRANGE_600 (first 600 elements)","5691.52"
"MSET (10 keys)","123456.79"
