"SET","434782.59"
"GET","1000000.00"
"INCR","1111111.12"
"LPUSH","909090.94"
"RPUSH","833333.31"
"LPOP","909090.94"
"RPOP","833333.31"
"SADD","1111111.12"
"HSET","769230.75"
"SPOP","1111111.12"
"LPUSH (needed to benchmark LRANGE)","714285.69"
"LRANGE_100 (first 100 elements)","48076.92"
"LRANGE_300 (first 300 elements)","12437.81"
"LRANGE_500 (first 450 elements)","7812.50"
"LRANGE_600 (first 600 elements)","6169.03"
"MSET (10 keys)","125000.00"
