"SET","495049.50"
"GET","416666.69"
"INCR","478468.88"
"LPUSH","363636.34"
"RPUSH","375939.84"
"LPOP","371747.22"
"RPOP","460829.50"
"SADD","427350.44"
"HSET","363636.34"
"SPOP","406504.06"
"LPUSH (needed to benchmark LRANGE)","432900.41"
"LRANGE_100 (first 100 elements)","100704.94"
"LRANGE_300 (first 300 elements)","24218.94"
"LRANGE_500 (first 450 elements)","18932.22"
"LRANGE_600 (first 600 elements)","13500.74"
"MSET (10 keys)","207468.88"
