"SET","416666.66"
"GET","769230.75"
"INCR","909090.94"
"LPUSH","833333.31"
"RPUSH","714285.69"
"LPOP","625000.00"
"RPOP","714285.69"
"SADD","909090.94"
"HSET","625000.00"
"SPOP","666666.69"
"LPUSH (needed to benchmark LRANGE)","769230.75"
"LRANGE_100 (first 100 elements)","44444.45"
"LRANGE_300 (first 300 elements)","12195.12"
"LRANGE_500 (first 450 elements)","7745.93"
"LRANGE_600 (first 600 elements)","5630.63"
"MSET (10 keys)","123456.79"
